region,title,detail_url,period,agency,contact,type,apply_url,신청기간,전화문의,신청방법,접수기관,지원형태,사업근거,지원대상,지원내용,문의처
충청남도/부여군,농가 도우미 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/457000000136?administOrgCd=ALL,상시신청,주민센터,농업정책과 / 041-830-2239,현금,,상시신청,농업정책과 (041-830-2239),"○ 방문 신청
 - 주민센터 : 지원신청서를 작성하여 주소지 읍면사무소에 제출",주민센터,현금,"[자치법규] 충청남도 여성농어업인 육성 및 지원에 관한 조례(제11조, 제2항) [자치법규] 부여군 농업·농촌 및 식품산업 지원에 관한 조례(제27조)","지원대상
○ 부여군에 주소를 둔 출산(예정) 여성 농업인","지원내용
○ 사업대상 : 군내거주 출산 또는 출산예정 여성농업인

○ 기준단가 : 77,000원/1일(보조80%)

○ 지원일수 한도 : 45일

○ 신청기간 : 출산(예정)일 기준으로 출산 전90일부터 출산후 90일까지 180일 기간 중 45일간 도우미 이용",농업정책과 (☎041-830-2239)
전라남도/고흥군,소형 전기운반차 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/488000000114?administOrgCd=ALL,상시신청,주민센터,농업축산과 / 061-830-5376,현금,,상시신청,농업축산과 (061-830-5376),"○ 방문 신청 
 - 주민센터 : 읍·면사무소 방문 신청",주민센터,현금,[자치법규] 고흥군 여성농업인 육성지원 조례,"지원대상
○ 전남도내에 1년(신청일 기준) 이상 거주하고, 농지를 소유 또는 임대하여 농산물을 실경작하고 있는 여성농업인 등","지원내용
○ 소형전기운반차 구입비의 일부 지원
 - 최저 350만원~최대 400만원",농업축산과 (☎061-830-5376)
경상북도/구미시,풍진검사 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/508000000669?administOrgCd=ALL,상시신청,보건소,건강증진과 출산지원팀 / 054-480-4076,서비스(의료),,상시신청,건강증진과 출산지원팀 (054-480-4076),"○ 방문 신청
 - 보건소 : 관할 보건소 모자보건실 접수 후 검사실 채혈",보건소,서비스(의료),[법령] 모자보건법(제3조),"지원대상
○ 관내 주소를 둔 가임기 여성","지원내용
○ 가임기 여성 풍진항원, 항체 유무 검사",건강증진과 출산지원팀 (☎054-480-4076)
경상북도/경주시,출산 농어가 농작업 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/505000000107?administOrgCd=ALL,상시신청,주민센터,농업정책과 / 054-779-6996,현금,,상시신청,농업정책과 (054-779-6996),"○ 방문 신청
 - 주민센터 : 주소지 읍면동 주민센터에 방문 신청",주민센터,현금,[자치법규] 경주시 출산장려지원에 관한 조례,"지원대상
◦ 당해 출산농가 영농도우미를 90일 지원받은 여성농어업인","지원내용
○ 농어촌지역에 거주하는 전업여성농어업인으로 농어가도우미지원사업 종료 후 연속하여 농어작업 도우미 인건비 80%를 최대 275일간 지원(63,100원/일)

○ 관내 출산한 여성농어업인들에 최소 1년간 농어작업 도우미 인건비를 지원하여 모성보호 및 삶의 질 향상 도모""",농업정책과 (☎054-779-6996)
공공기관,찾아가는 산부인과 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/O00114400007?administOrgCd=ALL,상시신청,,공공의료팀 / 043-871-0474,서비스(의료),,상시신청,공공의료팀 (043-871-0474),"○ 기타
 - 전화",,서비스(의료),[정관/약관 등 기타] 관련 근거 있음,"지원대상
단양군 소재지의 임산부 및 여성들","지원내용
○ 단양군보건소로 매주 화, 목요일 이동진료 실시

○ 산과, 부인과진료 및 초음파 검사 등",공공의료팀 (☎043-871-0474)
전라남도/영암군,장애인가정 홈헬퍼서비스,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/494000000175?administOrgCd=ALL,상시신청,수행기관,우리마을통합재가센터 / 061-463-1695,서비스(돌봄),,상시신청,우리마을통합재가센터 (061-463-1695),"방문신청
 문의)우리마을통합재가센터(463-1695)",수행기관,서비스(돌봄),[법령] 장애인복지법,"지원대상
대상: 전남 거주하는 등록장애인으로 임신출산 예정이거나 12세 미만 자녀를 양육하고 있는 여성장애인","지원내용
서비스 대상 : 임신 또는 출산 예정이거나 만12세 자녀를 둔 여성장애인 또는 장애정도가 심한 남성장애인

서비스 내용 : 여성장애인 임신,출산, 자녀 양육 및 가사지원",우리마을통합재가센터 (☎061-463-1695)
전라남도/영암군,예비맘 풍진 예방접종지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/494000000211?administOrgCd=ALL,상시신청,영암군 보건소 및 보건지소,영암군보건소 / 061-470-6577,기타,,상시신청,영암군보건소 (061-470-6577),○ 구비서류 지참 후 방문 신청,영암군 보건소 및 보건지소,기타,[정관/약관 등 기타] 영암군 예방접종지원에 관한 조례 제2722호,"지원대상
○ 임신가능성이 없는 가임기 여성으로 풍진항체검사 음성인 군민
○ 최근 4주이내 생백신 접종 이력이 없어야 함
○ 임신 가능성이 없는 여성(임신중 예방접종 불가)","지원내용
풍진예방접종 무료지원(MMR백신): 1회",영암군보건소 (☎061-470-6577)
전라남도/영광군,정관난관 복원수술비 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/497000000103?administOrgCd=ALL,상시신청,시·군·구청,인구교육정책과 / 061-350-4813,현금,,상시신청,인구교육정책과 (061-350-4813),"○ 방문 신청
 - 시군구 : 영광군청 인구일자리정책실 방문신청",시·군·구청,현금,[자치법규] 영광군 인구늘리기시책 지원 조례,"지원대상
○ 법적혼인 상태 부부로 남자 만55세, 여자 만49세 이하인 자","지원내용
○ 급여중 전액 본인부담금과 비급여 금액 남자 80만원, 여자 150만원 이내",인구교육정책과 (☎061-350-4813)
중앙부처,고용보험 미적용자 출산급여,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/149200000153?administOrgCd=ALL,출산일로부터 1년 이내(기간내 미신청시 소멸),고용센터,고용노동부 고객상담센터 / 1350,현금,http://www.work24.go.kr/,출산일로부터 1년 이내(기간내 미신청시 소멸),고용노동부 고객상담센터 (1350),"○ 방문 신청 또는 우편 : 고용센터

○ 온라인 신청 : 고용24 홈페이지(www.work24.go.kr)
 
○ 지급 결정 / 지급 : 신청 접수 후 14일 이내 지급(부지급) 결정 및 통지 / 본인 계좌로 지급 => 별도로 신청절차를 넣어서 표기",고용센터,현금,[법령] 저출산ㆍ고령사회기본법(제10조),"지원대상
○ 소득활동을 하고 있지만 고용보험 미적용으로 '출산전후휴가급여'를 받지 못하는 출산여성(유산, 사산의 경우 포함)에게 출산급여를 총 150만원(월50만원 x 3월분) 지원
중복혜택 안돼요
출산전후(유산ㆍ사산)휴가 급여
선정기준
""○ 출산 전 18개월중 3개월 이상 소득활동이 확인되어야 합니다.

○ 근로자
 - 1유형 : 출산전 30일 이상 고용보험에 가입하고 있고, 고용보험의 출산전후휴가급여 수급요건을 미충족*한 근로자
 · 출산전후휴가가 끝난 날 전까지 피보험 단위 기간이 통산하여 180일 이상
 - 2유형 : 고용보험법상 고용보험 적용제외 사업*의 근로자 및 적용제외 근로자**
 * 적용제외 사업: 농,임,어업 중 법인이 아닌 자가 상시 4명 이하의 근로자를 사용하는 사업, 총 공사금액이 2천만원 미만인 공사, 연면적 100㎡ 이하 건축물의 건축, 200㎡ 이하 건축물의 대수선 공사
 - 적용제외 사업의 입증 : 관련 업종이 명시된 사업자등록증 또는 공적 기관이 발급한 확인서(예시:농업경영체등록확인서, 축산업허가증, 어업 경영체등록확인서, 어업허가증, 임업 후계자 증서, 공사금액이 명시된 도급계약서 등)
 ** 적용제외 근로자 : 소정 근로시간이 월 60시간 미만인 근로자(주 15시간 미만 포함)
 - 3유형 : 고용보험 미성립 사업장 소속의 고용보험 미가입 근로자(고용보험 가입 의무가 있는 사업장이지만 성립신고를 하지 않아, 소속 근로자 또한 피보험자격을 갖지 못한 경우)

○ 1인 사업자
 - 출산일 현재 피고용인이 없는 단독ㆍ공동사업자. 다만, 예외적으로 출산일 이전 3개월 이후 보조인력을 채용한 경우 지원 가능
 * 공동사업자의 경우 명의ㆍ실질 모두 공동사업자인 경우에 한함
 *농림어업에 종사하는 출산여성이 부부 공동명의의 '경영체등록확인서'를 제출한 경우 지원대상으로 인정
 - 4유형 : 1인 사업자로서 출산일 전전년도~당해년도 사업에 대한 세금신고(부가세, 소득세)사실이 있는자
 * 부동산임대업은 제외(부동산 임대 관련한 소득활동은 불인정)
 - 5유형 : 1인사업자로 출산일 전전년도~당해년도 사업에 대한 세금신고 사실이 없는 자

○ 그밖의 소득활동을 하는 여성
 - 6유형 : 사업자등록을 하지 않은 특수형채 근로자 및 자유계약자(프리랜서) 등
 * 특수형태 근로자(19개 직종) : 보험설계사, 학습지 방문강사, 교육교구 방문강사, 택배기사, 대출모집인, 신용카드회원 모집인, 방문판매원, 대여제품 방문점검원, 가전제품 배송기사, 방과후강사, 건설기계종사자, 화물차주, 퀵서비스, 대리운전, IT 소프트웨어 프리랜서, 골프장 캐디, 화물차주, 통역안내사, 어린이 통학 버스기사","지원내용
○ 출산급여
 - 총 150만원(월 50만원 X 3월분)
 - 유산, 사산의 경우는 임신 기간에 따라 급여 수준 상이
 - 임신 기간 15주까지 : 30만원 / 16~21주 : 50만원 / 22~27주 : 100만원 / 28주 이상 : 150만원",고용노동부 고객상담센터 (☎1350)
광주광역시,광주형 난임 시술비 추가지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/629000000158?administOrgCd=ALL,상시신청,보건소,건강위생과 / 062-613-3334,서비스(의료),,상시신청,건강위생과 (062-613-3334),"○ 방문 신청
 - 보건소 : 관할 보건소 방문",보건소,서비스(의료),[자치법규] 광주광역시 모자·부자보건 조례(제7조),"지원대상
○ 광주광역시 난임여성 중 난임시술 건강보험 적용 횟수 종료자
 - 건강보험 적용 횟수 : 체외수정(신선배아 , 동결배아) 20회, 인공수정 5회
 - 신청일 기준 주민등록상 1년 이상 거주 난임 여성","지원내용
○ 난임시술비 추가 지원 : 연 최대 4회, 소득별·시술별 난임시술비 차등 지원
 - 최대 20~150만원",건강위생과 (☎062-613-3334)
부산광역시,한방 난임 시술비 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/626000000135?administOrgCd=ALL,상시신청,보건소,건강정책과 / 051-888-3362,서비스(의료),javascript://,상시신청,건강정책과 (051-888-3362),"○ 방문 신청
 - 보건소 및 부산광역시한의사회 방문

○ 기타
 - 전화",보건소,서비스(의료),[법령] 모자보건법,"지원대상
○ 부산시 거주 난임판정을 받은 모든 여성","지원내용
○ 부산시 거주 난임판정을 받은 모든 여성 대상 한방난임 시술비(한약투여 또는 침구치료 등) 지원",건강정책과 (☎051-888-3362)
대전광역시,대전시 한방난임 치료비 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/630000000158?administOrgCd=ALL,2024.02.01~2024.03.31,(사)대한한의사협회 대전광역시지부 042-252-8909,"질병관리과 / 042-270-4841, (사)대한한의사협회 대전광역시지부 / 042-252-8909","현금,서비스(의료)",,2024.02.01~2024.03.31,"질병관리과 (042-270-4841), (사)대한한의사협회 대전광역시지부 (042-252-8909)","방문 신청 : 전화상담 후 증빙서류 첨부하여 방문신청
 - 신청처 : (사)대한한의사협회 대전광역시지부 (042-252-8909)
 - 소재지 : 대전광역시 중구 보문로 94(부사동)
 - 2025년 기준 25명 선착순 선정
 (1차) '24.2.1. ~ 3.31까지 / 미달시 2차 선정예정
 (미달시 2차) 4.1.~ 종료시까지",(사)대한한의사협회 대전광역시지부 042-252-8909,"현금, 서비스(의료)",[법령] 모자보건법 [자치법규] 대전광역시 한방난임치료 지원조례,"지원대상
대전시 6개월이상 거주 1982.1.1.이후 출생 난임여성 / 소득기준 없음
 단, 정부난임시술비 지원받은자는 마지막시술일로부터 1년이 경과하여야 지원받을수 있음
중복혜택 안돼요
난임부부 시술비 지원","지원내용
대전시 6개월 이상 거주 1982.1.1.이후 출생 난임여성에게 한방치료비(비급여 한약비 3개월치, 1인 180만원 한도) 지원","질병관리과 (☎042-270-4841)
(사)대한한의사협회 대전광역시지부 (☎042-252-8909)"
경상북도,출산농가 영농도우미지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/647000000154?administOrgCd=ALL,상시신청,주민센터,농업정책과 / 054-880-3322,현금,,상시신청,농업정책과 (054-880-3322),"- 방문신청 : 거주지 관할 읍면동 주민센터
- 신청기한: 출산예정일 90일전부터 출산 후 270일까지 360일 기간 중 신청
 (단, 배우자 출산 남성 농어업인은 출산 전 이용 불가)",주민센터,현금,[자치법규] 경상북도 여성농어업인 육성 및 지원 조례,"지원대상
○ 도내 농어촌지역 또는 준농어촌지역에 거주하는 출산(예정)여성농어업인

<지원제외>
신청자가 타 산업 분야 사업자등록 및 농어업외 전업직 직업이 있는경우 지원제외
배우자가 전업직업인인 경우 농어업외 소득 연간 3,700만원 이상은 지원제외","지원내용
○ 출산(예정)여성 농어업인 및 배우자 출산 남성 농어업인에게 영농대행 도우미를 이용한 일수 지원
 - 신청기간 : 출산(예정)일 기준으로 출산 전 90일, 출산 후 270일, 360일 기간 중 (단, 배우자 출산 남성농어업인은 출산 전 이용 불가)
 - 지원단가 : 64,000원(80,000원/일의 80%) 
 - 지원한도 : 출산(예정)여성농어업인 90일, 배우자 출산 남성 농어업인 10일

 ※ 예산소진 시 서비스는 종료됩니다",농업정책과 (☎054-880-3322)
전라남도/여수시,성매매피해자등의 자활 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/481000000114?administOrgCd=ALL,상시신청,개인 신청절차 없음,여성가족과 / 061-659-3743,"현금,서비스(일자리)",,상시신청,여성가족과 (061-659-3743),"○ 개인 신청절차 없음 : 성매매피해자 지원,자활,상담 시설을 통해 연계 신청",개인 신청절차 없음,"현금, 서비스(일자리)",[자치법규] 여수시 성매매피해자등의 자활지원 조례,"지원대상
○ 탈성매매여성중 자활자립 대상자","지원내용
○ 집결지의 성매매피해자 및 성을 파는 행위를 한 사람 중 탈성매매로 자립 시 생계비, 주거지원비, 직업훈련비 지원",여성가족과 (☎061-659-3743)
